Time,Temperature_C,Solar_W_m2,Wind_Speed_m_s,Load_kW,Price_CNY_kWh
2024-01-05 04:30:00,-5.24,0.0,6.9,12522.485,0.301
2024-01-05 04:45:00,-3.64,0.0,7.1,11835.641,0.301
2024-01-05 05:00:00,0.18,0.0,7.4,11644.262,0.298
2024-01-05 05:15:00,-1.0,0.0,8.9,10657.262,0.301
2024-01-05 05:30:00,-1.92,0.0,9.7,10244.043,0.295
2024-01-05 05:45:00,-1.79,0.0,11.2,9453.682,0.299
2024-01-05 06:00:00,-2.38,0.0,12.0,8969.988,0.297
2024-01-05 06:15:00,-1.78,73.5,11.3,9072.61,0.393
2024-01-05 06:30:00,-2.02,164.3,9.4,8808.197,0.487
2024-01-05 06:45:00,-1.73,206.9,9.3,8614.768,0.566
2024-01-05 07:00:00,-1.27,296.5,6.7,9125.072,0.654
2024-01-05 07:15:00,0.78,346.4,6.3,8317.843,0.661
2024-01-05 07:30:00,1.53,387.3,5.2,8289.825,0.654
2024-01-05 07:45:00,2.5,424.3,4.6,7970.961,0.653
2024-01-05 08:00:00,4.1,459.6,3.9,7400.777,0.653
2024-01-05 08:15:00,3.94,529.7,4.8,8520.189,0.65
2024-01-05 08:30:00,1.25,540.6,5.6,9275.573,0.648
2024-01-05 08:45:00,1.44,597.4,6.7,10367.078,0.663
2024-01-05 09:00:00,-0.89,671.2,8.0,11183.52,0.641
2024-01-05 09:15:00,0.25,642.5,6.6,11740.915,0.78
2024-01-05 09:30:00,1.17,825.2,5.3,11661.72,0.916
2024-01-05 09:45:00,1.06,816.7,3.9,12146.525,1.053
2024-01-05 10:00:00,1.65,845.7,2.5,13038.464,1.208
2024-01-05 10:15:00,1.83,846.1,3.1,13892.166,1.182
2024-01-05 10:30:00,3.97,903.9,3.6,14422.309,1.219
2024-01-05 10:45:00,3.91,963.8,4.4,16255.092,1.224
2024-01-05 11:00:00,5.78,1001.4,4.7,17234.234,1.2
2024-01-05 11:15:00,4.58,1082.1,6.0,17234.278,1.197
2024-01-05 11:30:00,4.79,1152.1,7.6,17941.191,1.203
2024-01-05 11:45:00,4.72,1220.7,8.4,18029.942,1.202
2024-01-05 12:00:00,5.38,744.4,9.9,17709.949,1.188
2024-01-05 12:15:00,5.29,762.5,9.1,18606.181,1.189
2024-01-05 12:30:00,5.36,721.6,7.5,18141.663,1.183
2024-01-05 12:45:00,6.35,654.1,6.0,17836.632,1.181
2024-01-05 13:00:00,5.29,767.8,4.5,17207.597,1.207
2024-01-05 13:15:00,4.95,762.5,4.6,16983.168,1.207
2024-01-05 13:30:00,5.31,712.8,4.9,15941.629,1.196
2024-01-05 13:45:00,6.6,638.4,4.7,14883.305,1.21
2024-01-05 14:00:00,6.2,657.8,5.0,15210.25,1.199
2024-01-05 14:15:00,5.46,624.6,5.8,14617.594,1.071
2024-01-05 14:30:00,5.87,531.4,6.8,14862.148,0.93
2024-01-05 14:45:00,4.77,566.6,8.1,14442.35,0.786
2024-01-05 15:00:00,4.65,515.0,9.1,14142.732,0.651
2024-01-05 15:15:00,5.38,441.7,8.1,13333.182,0.649
2024-01-05 15:30:00,6.71,479.3,6.9,12526.991,0.651
2024-01-05 15:45:00,8.48,452.6,6.8,11946.65,0.643
2024-01-05 16:00:00,9.27,397.4,5.8,10589.779,0.632
2024-01-05 16:15:00,7.82,354.8,6.2,10590.63,0.646
2024-01-05 16:30:00,6.98,328.1,6.9,10440.668,0.649
2024-01-05 16:45:00,6.17,291.3,7.9,9766.058,0.649
2024-01-05 17:00:00,3.38,260.2,8.9,9672.029,0.654
2024-01-05 17:15:00,3.62,221.1,8.7,8876.084,0.806
2024-01-05 17:30:00,3.82,187.4,9.1,8560.247,0.919
2024-01-05 17:45:00,3.88,139.6,8.9,7478.474,1.095
2024-01-05 18:00:00,4.78,113.2,8.0,7249.649,1.214
2024-01-05 18:15:00,5.0,234.4,8.3,7864.874,1.213
2024-01-05 18:30:00,5.89,148.9,7.6,8554.789,1.191
2024-01-05 18:45:00,5.99,78.3,8.2,8942.434,1.191
2024-01-05 19:00:00,5.64,0.0,7.5,9773.714,1.202
2024-01-05 19:15:00,6.76,0.0,6.8,9446.06,1.191
2024-01-05 19:30:00,5.04,0.0,6.4,10192.143,1.193
2024-01-05 19:45:00,3.16,0.0,5.6,10607.712,1.214
2024-01-05 20:00:00,3.18,0.0,5.4,10883.885,1.197
2024-01-05 20:15:00,1.61,0.0,5.7,11448.615,1.083
2024-01-05 20:30:00,-0.24,0.0,6.2,11297.296,0.925
2024-01-05 20:45:00,0.38,0.0,6.2,11113.438,0.786
2024-01-05 21:00:00,-0.86,0.0,6.6,11628.432,0.645
2024-01-05 21:15:00,-1.8,0.0,5.7,11042.108,0.655
2024-01-05 21:30:00,-0.95,0.0,4.2,10609.68,0.652
2024-01-05 21:45:00,-0.75,0.0,3.4,9826.915,0.642
2024-01-05 22:00:00,-1.29,0.0,2.1,9477.642,0.659
2024-01-05 22:15:00,-2.04,0.0,2.5,9179.869,0.559
2024-01-05 22:30:00,-1.88,0.0,3.1,9528.236,0.471
2024-01-05 22:45:00,-3.01,0.0,3.5,8969.835,0.381
2024-01-05 23:00:00,-3.68,0.0,3.9,9142.245,0.293
2024-01-05 23:15:00,-2.41,0.0,4.8,9042.47,0.297
2024-01-05 23:30:00,-1.59,0.0,5.6,8657.898,0.295
2024-01-05 23:45:00,-0.01,0.0,5.9,8714.307,0.299
2024-01-06 00:00:00,-0.36,0.0,7.0,8437.099,0.297
2024-01-06 00:15:00,-0.9,0.0,6.5,8752.874,0.292
2024-01-06 00:30:00,-1.03,0.0,5.9,9155.481,0.294
2024-01-06 00:45:00,-1.17,0.0,5.6,9459.902,0.292
2024-01-06 01:00:00,-3.43,0.0,5.4,9265.665,0.29
2024-01-06 01:15:00,-3.77,0.0,4.5,10237.76,0.284
2024-01-06 01:30:00,-4.58,0.0,3.9,10541.982,0.296
2024-01-06 01:45:00,-6.88,0.0,3.3,11161.677,0.297
2024-01-06 02:00:00,-6.78,0.0,2.4,11447.709,0.294
2024-01-06 02:15:00,-5.86,0.0,3.9,11715.865,0.293
2024-01-06 02:30:00,-5.45,0.0,4.8,11760.552,0.297
2024-01-06 02:45:00,-5.76,0.0,6.0,12226.973,0.297
2024-01-06 03:00:00,-4.5,0.0,7.3,12190.255,0.289
2024-01-06 03:15:00,-2.87,0.0,6.3,12163.915,0.296
2024-01-06 03:30:00,-3.97,0.0,5.5,12422.818,0.296
2024-01-06 03:45:00,-2.87,0.0,5.0,12624.128,0.297
2024-01-06 04:00:00,-3.27,0.0,4.1,12139.996,0.293
2024-01-06 04:15:00,-2.64,0.0,3.3,12025.257,0.293
2024-01-06 04:30:00,-2.14,0.0,2.6,12024.044,0.297
2024-01-06 04:45:00,-1.6,0.0,1.7,11622.393,0.296
2024-01-06 05:00:00,-1.56,0.0,0.9,11352.933,0.299
2024-01-06 05:15:00,-2.0,0.0,2.0,10984.549,0.301
2024-01-06 05:30:00,-1.52,0.0,3.1,10291.571,0.297
2024-01-06 05:45:00,-1.06,0.0,3.9,9523.108,0.3
2024-01-06 06:00:00,0.46,0.0,5.0,8173.174,0.307
2024-01-06 06:15:00,0.49,59.7,4.8,8417.311,0.391
2024-01-06 06:30:00,0.72,120.7,4.3,8558.598,0.468
2024-01-06 06:45:00,0.65,194.0,4.0,8553.716,0.557
2024-01-06 07:00:00,1.66,223.2,3.9,8140.528,0.65
2024-01-06 07:15:00,0.92,330.1,3.8,8343.361,0.654
2024-01-06 07:30:00,0.52,401.9,3.9,8076.477,0.648
2024-01-06 07:45:00,1.08,462.1,3.7,8077.93,0.642
2024-01-06 08:00:00,1.73,611.2,4.0,8108.182,0.647
2024-01-06 08:15:00,0.4,620.6,3.8,8864.596,0.643
2024-01-06 08:30:00,0.38,652.3,3.7,9889.286,0.656
2024-01-06 08:45:00,-1.07,757.2,3.7,11765.673,0.659
2024-01-06 09:00:00,-1.96,841.7,3.9,12162.686,0.662
2024-01-06 09:15:00,0.28,836.7,3.3,11966.196,0.787
2024-01-06 09:30:00,1.73,806.4,2.9,12092.756,0.924
2024-01-06 09:45:00,3.61,862.1,2.6,12558.637,1.065
2024-01-06 10:00:00,5.87,866.3,2.3,11937.748,1.188
2024-01-06 10:15:00,3.27,926.3,3.0,13373.914,1.202
2024-01-06 10:30:00,2.76,1025.2,3.9,15272.609,1.191
2024-01-06 10:45:00,1.88,1133.0,4.6,17008.814,1.191
2024-01-06 11:00:00,-0.07,1187.3,5.6,18076.986,1.188
2024-01-06 11:15:00,1.94,1069.1,5.9,17325.102,1.182
2024-01-06 11:30:00,4.12,1243.1,6.2,17776.23,1.195
2024-01-06 11:45:00,5.57,1291.3,5.8,18202.047,1.19
2024-01-06 12:00:00,9.1,1272.3,6.5,16888.46,1.184
2024-01-06 12:15:00,7.56,1207.2,6.3,18296.245,1.195
2024-01-06 12:30:00,7.95,1166.2,6.2,17777.582,1.191
2024-01-06 12:45:00,7.11,1062.9,6.6,16957.724,1.2
2024-01-06 13:00:00,5.73,972.9,6.3,17476.095,1.229
2024-01-06 13:15:00,5.99,1047.8,6.2,16883.448,1.204
2024-01-06 13:30:00,7.05,1183.5,6.3,16073.901,1.212
2024-01-06 13:45:00,7.12,1068.4,6.7,15584.548,1.212
2024-01-06 14:00:00,6.08,1166.4,6.9,14730.943,1.204
2024-01-06 14:15:00,5.86,1205.1,7.7,14423.458,1.046
2024-01-06 14:30:00,6.56,1146.9,9.1,14161.13,0.936
2024-01-06 14:45:00,6.1,1077.6,9.9,13399.825,0.802
2024-01-06 15:00:00,6.08,1215.2,11.3,13576.384,0.657
2024-01-06 15:15:00,7.68,997.7,9.3,12683.183,0.654
2024-01-06 15:30:00,8.88,953.7,7.8,12141.906,0.653
2024-01-06 15:45:00,9.56,901.1,6.5,11111.239,0.654
2024-01-06 16:00:00,11.63,824.8,4.7,9912.642,0.657
2024-01-06 16:15:00,9.7,839.9,4.4,10112.939,0.647
2024-01-06 16:30:00,9.27,688.8,4.2,10338.704,0.653
2024-01-06 16:45:00,7.28,668.7,4.0,9740.685,0.646
2024-01-06 17:00:00,6.53,576.1,3.9,9950.347,0.656
2024-01-06 17:15:00,5.63,578.9,4.5,9326.675,0.796
2024-01-06 17:30:00,6.57,450.9,4.5,8589.483,0.912
2024-01-06 17:45:00,6.15,397.6,5.2,7672.707,1.061
2024-01-06 18:00:00,6.89,323.8,5.3,7099.442,1.193
2024-01-06 18:15:00,6.11,224.0,6.5,7502.942,1.185
2024-01-06 18:30:00,7.53,162.7,7.9,8277.881,1.185
2024-01-06 18:45:00,7.19,70.7,9.0,8785.785,1.194
2024-01-06 19:00:00,5.69,0.0,10.6,9471.254,1.198
2024-01-06 19:15:00,4.9,0.0,8.9,9799.32,1.184
2024-01-06 19:30:00,4.06,0.0,6.9,10878.224,1.196
2024-01-06 19:45:00,3.31,0.0,5.1,11329.782,1.191
2024-01-06 20:00:00,3.22,0.0,3.2,11901.034,1.197
2024-01-06 20:15:00,2.25,0.0,4.4,11379.675,1.045
2024-01-06 20:30:00,1.77,0.0,5.8,11099.984,0.903
2024-01-06 20:45:00,0.57,0.0,7.6,10974.298,0.787
2024-01-06 21:00:00,0.39,0.0,8.5,11201.075,0.638
2024-01-06 21:15:00,-0.29,0.0,9.4,11251.112,0.64
2024-01-06 21:30:00,1.5,0.0,9.8,9944.415,0.635
2024-01-06 21:45:00,1.08,0.0,10.7,9260.603,0.643
2024-01-06 22:00:00,1.99,0.0,10.9,8392.831,0.647
2024-01-06 22:15:00,0.76,0.0,10.4,8804.87,0.565
2024-01-06 22:30:00,0.87,0.0,9.3,9113.917,0.479
2024-01-06 22:45:00,1.26,0.0,8.1,8612.572,0.39
2024-01-06 23:00:00,1.12,0.0,7.6,8837.867,0.304
2024-01-06 23:15:00,0.64,0.0,6.8,8850.731,0.305
2024-01-06 23:30:00,0.74,0.0,6.2,9046.876,0.307
2024-01-06 23:45:00,-1.03,0.0,5.7,9240.334,0.307
2024-01-07 00:00:00,-2.39,0.0,5.7,9301.205,0.31
2024-01-07 00:15:00,-1.78,0.0,4.7,9233.442,0.307
2024-01-07 00:30:00,-1.28,0.0,3.9,8749.617,0.302
2024-01-07 00:45:00,-1.14,0.0,3.0,9074.872,0.297
2024-01-07 01:00:00,-0.24,0.0,2.3,8700.522,0.3
2024-01-07 01:15:00,-0.13,0.0,1.7,9293.778,0.292
2024-01-07 01:30:00,-2.6,0.0,1.3,9104.935,0.295
2024-01-07 01:45:00,-1.8,0.0,0.8,9101.421,0.293
2024-01-07 02:00:00,-2.42,0.0,0.4,9246.833,0.296
2024-01-07 02:15:00,-2.77,0.0,1.2,10064.787,0.293
2024-01-07 02:30:00,-4.33,0.0,2.0,10952.339,0.298
2024-01-07 02:45:00,-3.93,0.0,2.7,11242.264,0.295
2024-01-07 03:00:00,-4.5,0.0,3.6,12383.562,0.295
2024-01-07 03:15:00,-4.29,0.0,2.8,12589.982,0.302
2024-01-07 03:30:00,-1.32,0.0,1.9,11674.635,0.295
2024-01-07 03:45:00,-0.76,0.0,1.3,12084.938,0.301
2024-01-07 04:00:00,0.9,0.0,0.6,11287.802,0.307
2024-01-07 04:15:00,-0.04,0.0,2.2,11203.021,0.296
2024-01-07 04:30:00,-0.92,0.0,3.5,11547.334,0.302
2024-01-07 04:45:00,-1.11,0.0,5.4,11816.383,0.297
2024-01-07 05:00:00,-2.3,0.0,6.7,11590.745,0.291
2024-01-07 05:15:00,-0.83,0.0,8.0,11150.29,0.294
2024-01-07 05:30:00,0.04,0.0,8.5,10203.05,0.288
2024-01-07 05:45:00,0.56,0.0,9.6,9229.114,0.293
2024-01-07 06:00:00,1.86,0.0,10.7,8349.695,0.294
2024-01-07 06:15:00,1.43,73.2,8.7,8788.973,0.382
2024-01-07 06:30:00,0.06,159.6,7.1,8749.859,0.467
2024-01-07 06:45:00,-1.87,206.1,5.1,8786.325,0.557
2024-01-07 07:00:00,-1.3,294.8,3.3,8987.468,0.653
2024-01-07 07:15:00,-1.47,361.4,3.5,8937.277,0.653
2024-01-07 07:30:00,-0.65,449.4,4.0,8572.785,0.652
2024-01-07 07:45:00,0.5,515.9,4.3,8119.341,0.647
2024-01-07 08:00:00,0.79,629.3,4.2,8154.658,0.655
2024-01-07 08:15:00,0.62,633.8,4.4,9059.684,0.645
2024-01-07 08:30:00,1.66,711.1,4.3,10025.063,0.633
2024-01-07 08:45:00,0.52,589.2,4.4,10441.356,0.641
2024-01-07 09:00:00,1.39,688.0,4.4,11368.139,0.646
2024-01-07 09:15:00,1.68,728.4,4.3,12035.617,0.785
2024-01-07 09:30:00,1.35,874.4,4.1,12609.486,0.919
2024-01-07 09:45:00,3.0,926.2,3.9,13034.816,1.064
2024-01-07 10:00:00,3.09,1073.7,3.7,12447.636,1.178
2024-01-07 10:15:00,3.36,1149.3,4.1,13595.158,1.192
2024-01-07 10:30:00,3.9,1025.3,4.4,15052.354,1.181
2024-01-07 10:45:00,4.56,1300.5,4.9,15896.836,1.212
2024-01-07 11:00:00,4.97,1128.2,4.8,16498.554,1.203
2024-01-07 11:15:00,5.55,1180.1,3.9,16646.042,1.201
2024-01-07 11:30:00,6.87,1106.6,3.0,17536.561,1.221
2024-01-07 11:45:00,8.23,1089.4,2.2,17102.552,1.186
2024-01-07 12:00:00,9.74,908.5,1.3,18075.086,1.206
2024-01-07 12:15:00,8.73,844.4,2.9,17869.262,1.19
2024-01-07 12:30:00,8.9,663.3,4.8,17745.389,1.203
2024-01-07 12:45:00,6.68,481.2,6.1,18308.351,1.184
2024-01-07 13:00:00,7.19,258.1,8.1,17965.233,1.207
2024-01-07 13:15:00,7.8,245.4,6.0,16345.76,1.205
2024-01-07 13:30:00,8.54,237.8,4.1,16128.521,1.224
2024-01-07 13:45:00,9.15,244.4,2.3,15056.22,1.207
2024-01-07 14:00:00,10.46,236.6,0.4,14059.617,1.209
2024-01-07 14:15:00,10.63,437.1,1.7,13833.664,1.079
2024-01-07 14:30:00,8.33,615.9,3.3,13682.655,0.924
2024-01-07 14:45:00,8.42,894.1,4.6,12986.244,0.778
2024-01-07 15:00:00,6.91,1018.3,5.9,13173.741,0.647
2024-01-07 15:15:00,6.74,1052.1,5.8,12991.315,0.643
2024-01-07 15:30:00,6.08,1019.2,5.7,12453.716,0.634
2024-01-07 15:45:00,4.11,883.5,6.1,12677.841,0.65
2024-01-07 16:00:00,3.37,851.0,6.0,13058.769,0.635
2024-01-07 16:15:00,4.12,880.4,5.5,11709.607,0.638
2024-01-07 16:30:00,5.43,702.6,4.3,11292.847,0.647
2024-01-07 16:45:00,5.47,682.8,3.8,9952.685,0.639
2024-01-07 17:00:00,6.71,610.5,2.7,8801.998,0.656
2024-01-07 17:15:00,6.21,517.8,2.8,8571.451,0.783
2024-01-07 17:30:00,5.07,408.7,2.5,8384.143,0.931
2024-01-07 17:45:00,3.12,342.1,2.4,7930.544,1.061
2024-01-07 18:00:00,3.18,240.1,2.3,7839.441,1.209
2024-01-07 18:15:00,2.13,165.0,2.2,8234.385,1.208
2024-01-07 18:30:00,2.37,121.1,2.3,9673.061,1.203
2024-01-07 18:45:00,1.45,62.1,2.5,10294.487,1.188
2024-01-07 19:00:00,1.07,0.0,2.6,11364.865,1.202
2024-01-07 19:15:00,1.88,0.0,3.2,11322.473,1.208
2024-01-07 19:30:00,2.89,0.0,4.1,11168.681,1.192
2024-01-07 19:45:00,3.46,0.0,4.8,11649.289,1.177
2024-01-07 20:00:00,3.7,0.0,5.6,11797.4,1.202
2024-01-07 20:15:00,4.0,0.0,6.4,11150.465,1.045
2024-01-07 20:30:00,1.95,0.0,6.8,11422.508,0.916
2024-01-07 20:45:00,1.53,0.0,7.0,10897.269,0.794
2024-01-07 21:00:00,-0.77,0.0,7.6,10648.08,0.656
2024-01-07 21:15:00,0.61,0.0,7.3,9762.09,0.647
2024-01-07 21:30:00,0.87,0.0,7.6,9607.845,0.636
2024-01-07 21:45:00,0.74,0.0,7.6,8546.144,0.645
2024-01-07 22:00:00,1.55,0.0,7.1,8433.801,0.65
2024-01-07 22:15:00,2.49,0.0,7.8,8263.181,0.561
2024-01-07 22:30:00,1.04,0.0,8.0,8616.52,0.469
2024-01-07 22:45:00,-0.11,0.0,8.9,8819.982,0.378
2024-01-07 23:00:00,0.89,0.0,9.1,8945.201,0.29
2024-01-07 23:15:00,-0.99,0.0,8.2,8974.04,0.297
2024-01-07 23:30:00,-1.27,0.0,6.6,9035.501,0.299
2024-01-07 23:45:00,-2.81,0.0,5.2,8778.386,0.306
2024-01-08 00:00:00,-3.81,0.0,3.6,8918.817,0.308
2024-01-08 00:15:00,-3.88,0.0,5.3,8613.173,0.306
2024-01-08 00:30:00,-2.74,0.0,7.5,9239.139,0.306
2024-01-08 00:45:00,-1.56,0.0,9.6,8963.617,0.305
2024-01-08 01:00:00,-1.88,0.0,10.9,9153.285,0.307
2024-01-08 01:15:00,-1.76,0.0,9.9,9276.656,0.304
2024-01-08 01:30:00,-1.31,0.0,8.6,9122.455,0.302
2024-01-08 01:45:00,-1.68,0.0,7.6,8603.852,0.298
2024-01-08 02:00:00,-1.08,0.0,5.8,8409.818,0.302
2024-01-08 02:15:00,-2.39,0.0,5.6,9272.473,0.301
2024-01-08 02:30:00,-2.69,0.0,5.4,10255.732,0.301
2024-01-08 02:45:00,-4.4,0.0,5.1,11052.7,0.304
2024-01-08 03:00:00,-3.21,0.0,4.8,12249.541,0.303
2024-01-08 03:15:00,-4.24,0.0,4.4,11971.572,0.305
2024-01-08 03:30:00,-4.53,0.0,4.2,12826.109,0.304
2024-01-08 03:45:00,-5.27,0.0,3.7,13119.756,0.294
2024-01-08 04:00:00,-5.98,0.0,3.3,12719.424,0.293
2024-01-08 04:15:00,-5.45,0.0,3.8,13118.957,0.294
2024-01-08 04:30:00,-4.3,0.0,4.1,12560.564,0.3
2024-01-08 04:45:00,-5.87,0.0,4.7,12571.956,0.298
2024-01-08 05:00:00,-5.44,0.0,5.3,12433.572,0.3
2024-01-08 05:15:00,-3.84,0.0,5.3,11275.224,0.299
2024-01-08 05:30:00,-2.49,0.0,5.3,10479.981,0.303
2024-01-08 05:45:00,-2.01,0.0,5.2,8960.623,0.308
2024-01-08 06:00:00,-1.13,0.0,5.1,8182.285,0.304
2024-01-08 06:15:00,-1.57,72.1,5.0,8713.843,0.394
2024-01-08 06:30:00,-1.12,147.8,4.8,8825.21,0.482
2024-01-08 06:45:00,-0.72,228.0,4.5,9345.156,0.568
2024-01-08 07:00:00,-1.64,297.2,4.2,9159.73,0.669
2024-01-08 07:15:00,-1.3,277.0,5.4,9317.69,0.663
2024-01-08 07:30:00,-0.09,211.5,5.8,9064.936,0.644
2024-01-08 07:45:00,-0.34,162.1,6.7,8577.646,0.645
2024-01-08 08:00:00,0.04,116.8,7.7,8458.603,0.651
2024-01-08 08:15:00,1.86,280.0,6.4,8925.413,0.648
2024-01-08 08:30:00,1.99,411.7,5.3,9218.059,0.645
2024-01-08 08:45:00,5.63,516.6,4.5,9368.309,0.637
2024-01-08 09:00:00,6.3,718.6,3.6,10172.694,0.643
2024-01-08 09:15:00,5.08,761.1,3.5,10752.43,0.77
2024-01-08 09:30:00,3.28,960.0,3.5,11627.365,0.918
2024-01-08 09:45:00,2.1,864.6,3.7,12823.22,1.049
2024-01-08 10:00:00,0.39,1028.1,3.9,13662.836,1.2
2024-01-08 10:15:00,2.43,1052.6,3.4,13874.441,1.227
2024-01-08 10:30:00,3.52,1161.1,3.0,14630.596,1.2
2024-01-08 10:45:00,5.53,1228.7,2.8,16004.143,1.193
2024-01-08 11:00:00,6.01,1117.4,2.4,15996.407,1.218
2024-01-08 11:15:00,7.19,1220.2,3.3,16917.176,1.202
2024-01-08 11:30:00,5.89,1279.8,4.3,16492.378,1.202
2024-01-08 11:45:00,7.08,1314.8,5.7,17297.639,1.218
2024-01-08 12:00:00,7.48,1323.1,6.3,17686.764,1.214
2024-01-08 12:15:00,8.15,1043.0,6.5,18324.367,1.21
2024-01-08 12:30:00,7.02,759.6,7.1,17836.941,1.198
2024-01-08 12:45:00,8.55,500.3,6.8,17097.665,1.191
2024-01-08 13:00:00,8.68,246.4,7.4,17501.263,1.209
2024-01-08 13:15:00,9.25,513.5,7.1,16612.68,1.207
2024-01-08 13:30:00,8.09,724.9,7.1,15230.455,1.213
2024-01-08 13:45:00,8.16,876.8,7.4,14750.455,1.2
2024-01-08 14:00:00,7.69,1189.7,6.8,14297.66,1.171
2024-01-08 14:15:00,5.99,1014.2,6.3,14004.078,1.055
2024-01-08 14:30:00,5.58,1034.2,6.2,14447.702,0.905
2024-01-08 14:45:00,4.99,1159.0,5.8,14241.122,0.792
2024-01-08 15:00:00,3.82,1100.6,5.5,14412.354,0.641
2024-01-08 15:15:00,3.87,1004.3,6.1,13891.239,0.642
2024-01-08 15:30:00,4.0,1013.0,6.5,13203.305,0.641
2024-01-08 15:45:00,4.67,955.1,6.9,12978.213,0.647
2024-01-08 16:00:00,4.38,785.1,7.3,12683.827,0.65
2024-01-08 16:15:00,5.01,740.1,7.6,11896.29,0.656
2024-01-08 16:30:00,6.62,705.4,7.2,10911.807,0.655
2024-01-08 16:45:00,6.12,646.2,7.4,10660.674,0.66
2024-01-08 17:00:00,6.42,551.9,6.8,9339.289,0.659
2024-01-08 17:15:00,7.54,558.2,6.8,9209.177,0.79
2024-01-08 17:30:00,6.92,499.8,6.5,8765.102,0.92
2024-01-08 17:45:00,6.62,401.8,5.8,8181.587,1.064
2024-01-08 18:00:00,6.05,300.3,5.0,7523.175,1.208
2024-01-08 18:15:00,5.99,243.1,7.4,8059.42,1.202
2024-01-08 18:30:00,6.92,135.7,9.4,8142.518,1.203
2024-01-08 18:45:00,7.16,75.9,11.5,8753.234,1.194
2024-01-08 19:00:00,7.61,0.0,12.9,8753.082,1.205
2024-01-08 19:15:00,6.49,0.0,12.0,9317.672,1.194
2024-01-08 19:30:00,5.23,0.0,11.0,9851.365,1.187
2024-01-08 19:45:00,5.4,0.0,8.9,10221.685,1.197
2024-01-08 20:00:00,4.2,0.0,8.1,10759.183,1.191
2024-01-08 20:15:00,4.16,0.0,7.1,10445.787,1.07
2024-01-08 20:30:00,3.47,0.0,5.8,10705.966,0.911
2024-01-08 20:45:00,2.9,0.0,4.8,10068.343,0.787
2024-01-08 21:00:00,3.59,0.0,3.9,10477.163,0.667
2024-01-08 21:15:00,1.73,0.0,4.8,9651.617,0.654
2024-01-08 21:30:00,0.81,0.0,5.7,9441.57,0.661
2024-01-08 21:45:00,-1.0,0.0,6.7,8819.157,0.647
2024-01-08 22:00:00,-1.18,0.0,7.5,8577.842,0.652
2024-01-08 22:15:00,-0.77,0.0,5.7,8741.467,0.565
2024-01-08 22:30:00,-0.52,0.0,4.7,8516.126,0.469
2024-01-08 22:45:00,1.14,0.0,3.1,8037.553,0.379
2024-01-08 23:00:00,1.83,0.0,1.8,7978.617,0.293
2024-01-08 23:15:00,0.85,0.0,2.0,8438.45,0.292
2024-01-08 23:30:00,-1.03,0.0,2.2,9072.035,0.297
2024-01-08 23:45:00,-2.91,0.0,2.3,9832.35,0.295
2024-01-09 00:00:00,-7.02,0.0,2.3,10172.299,0.301
2024-01-09 00:15:00,-8.02,0.0,3.2,10097.426,0.304
2024-01-09 00:30:00,-7.4,0.0,3.9,9906.665,0.302
2024-01-09 00:45:00,-7.7,0.0,4.3,10231.648,0.302
2024-01-09 01:00:00,-7.43,0.0,5.0,9992.099,0.306
2024-01-09 01:15:00,-7.27,0.0,7.1,9718.011,0.303
2024-01-09 01:30:00,-6.49,0.0,8.8,9831.444,0.306
2024-01-09 01:45:00,-7.11,0.0,10.2,9599.172,0.304
2024-01-09 02:00:00,-5.52,0.0,11.5,9470.782,0.302
2024-01-09 02:15:00,-6.25,0.0,10.3,9817.942,0.301
2024-01-09 02:30:00,-6.4,0.0,7.7,10829.985,0.297
2024-01-09 02:45:00,-7.05,0.0,5.4,11554.604,0.295
2024-01-09 03:00:00,-7.38,0.0,3.2,12107.268,0.296
2024-01-09 03:15:00,-6.22,0.0,3.0,11884.124,0.3
2024-01-09 03:30:00,-4.16,0.0,2.8,11882.98,0.302
2024-01-09 03:45:00,-3.52,0.0,2.7,11492.943,0.298
2024-01-09 04:00:00,-2.36,0.0,2.5,11492.877,0.301
2024-01-09 04:15:00,-3.74,0.0,2.7,12018.954,0.298
2024-01-09 04:30:00,-4.77,0.0,2.8,12025.785,0.3
2024-01-09 04:45:00,-6.01,0.0,2.8,12662.898,0.297
2024-01-09 05:00:00,-6.68,0.0,2.8,12456.536,0.291
2024-01-09 05:15:00,-5.74,0.0,3.3,11868.343,0.296
2024-01-09 05:30:00,-4.23,0.0,4.0,10968.74,0.304
2024-01-09 05:45:00,-4.57,0.0,4.2,10009.406,0.305
2024-01-09 06:00:00,-3.59,0.0,4.2,8786.694,0.313
2024-01-09 06:15:00,-2.95,23.7,5.1,9266.219,0.4
2024-01-09 06:30:00,-4.68,44.4,5.6,9119.085,0.484
2024-01-09 06:45:00,-4.32,64.7,6.2,9257.151,0.569
2024-01-09 07:00:00,-4.5,92.8,6.8,9527.712,0.652
2024-01-09 07:15:00,-3.62,114.9,5.2,9484.019,0.656
2024-01-09 07:30:00,-2.4,133.0,3.8,9193.168,0.653
2024-01-09 07:45:00,-2.53,160.4,2.4,8557.976,0.651
2024-01-09 08:00:00,-1.54,182.5,0.9,8058.445,0.658
2024-01-09 08:15:00,-2.06,183.6,2.6,9119.911,0.645
2024-01-09 08:30:00,-3.03,205.9,4.4,9819.385,0.664
2024-01-09 08:45:00,-2.79,258.1,5.8,10649.235,0.652
2024-01-09 09:00:00,-3.47,266.9,7.7,10959.504,0.66
2024-01-09 09:15:00,-2.35,264.9,6.3,11739.952,0.771
