Time,Temperature_C,Solar_W_m2,Wind_Speed_m_s,Price_CNY_kWh,Load_kW,Date,Day_Label,Day_Index
2023-01-13 12:00:00,4.07,1013.19,3.9,1.193,19345.69667,2023-01-13,0,12
2023-01-13 13:00:00,3.89,1013.19,5.1,1.21,18398.57333,2023-01-13,0,12
2023-01-13 14:00:00,7.58,1192.88,2.8,1.194,14907.19667,2023-01-13,0,12
2023-01-13 15:00:00,8.47,209.99,7.1,0.66,12984.10667,2023-01-13,0,12
2023-01-13 16:00:00,6.78,846.0,8.2,0.657,11784.03667,2023-01-13,0,12
2023-01-13 17:00:00,4.53,118.58,4.4,0.65,9860.47,2023-01-13,0,12
2023-01-13 18:00:00,7.71,305.32,10.0,1.201,6441.86,2023-01-13,0,12
2023-01-13 19:00:00,6.47,0.0,7.5,1.199,9698.043333,2023-01-13,0,12
2023-01-13 20:00:00,-0.05,0.0,8.3,1.191,11839.57333,2023-01-13,0,12
2023-01-13 21:00:00,1.2,0.0,7.6,0.657,11199.65667,2023-01-13,0,12
2023-01-13 22:00:00,3.47,0.0,3.1,0.654,7973.606667,2023-01-13,0,12
2023-01-13 23:00:00,-1.88,0.0,3.7,0.307,9395.8,2023-01-13,0,12
2023-01-14 00:00:00,-3.07,0.0,10.0,0.297,8793.663333,2023-01-14,3,13
2023-01-14 01:00:00,-1.26,0.0,5.4,0.297,9423.823333,2023-01-14,3,13
2023-01-14 02:00:00,-4.94,0.0,3.2,0.305,10078.13333,2023-01-14,3,13
2023-01-14 03:00:00,-4.36,0.0,1.8,0.301,12181.20667,2023-01-14,3,13
2023-01-14 04:00:00,-3.5,0.0,6.8,0.291,13240.94667,2023-01-14,3,13
2023-01-14 05:00:00,3.48,0.0,8.1,0.291,9854.2,2023-01-14,3,13
2023-01-14 06:00:00,-4.11,0.0,8.7,0.304,9843.85,2023-01-14,3,13
2023-01-14 07:00:00,1.25,304.82,8.3,0.646,8793.636667,2023-01-14,3,13
2023-01-14 08:00:00,2.89,591.92,2.9,0.644,7910.903333,2023-01-14,3,13
2023-01-14 09:00:00,2.33,844.63,7.3,0.643,10995.20667,2023-01-14,3,13
2023-01-14 10:00:00,3.31,1048.24,4.2,1.198,12872.07667,2023-01-14,3,13
2023-01-14 11:00:00,1.54,1190.94,8.6,1.198,17408.62667,2023-01-14,3,13
2023-01-14 12:00:00,7.85,1264.43,2.9,1.207,18140.82667,2023-01-14,3,13
2023-01-14 13:00:00,4.9,1011.54,4.1,1.19,17990.23667,2023-01-14,3,13
2023-01-14 14:00:00,7.53,1190.94,7.0,1.192,14793.22,2023-01-14,3,13
2023-01-14 15:00:00,4.84,209.65,2.7,0.642,14611.39667,2023-01-14,3,13
2023-01-14 16:00:00,7.58,844.63,7.3,0.656,12274.88,2023-01-14,3,13
2023-01-14 17:00:00,6.31,591.92,9.9,0.645,9568.616667,2023-01-14,3,13
2023-01-14 18:00:00,5.98,304.82,6.3,1.204,6962.836667,2023-01-14,3,13
2023-01-14 19:00:00,2.98,0.0,4.2,1.191,10299.17333,2023-01-14,3,13
2023-01-14 20:00:00,-0.55,0.0,11.3,1.209,12442.86,2023-01-14,3,13
2023-01-14 21:00:00,2.82,0.0,5.5,0.644,9730.07,2023-01-14,3,13
2023-01-14 22:00:00,1.21,0.0,4.1,0.652,8690.743333,2023-01-14,3,13
2023-01-14 23:00:00,4.1,0.0,2.1,0.29,7727.853333,2023-01-14,3,13
2023-01-15 00:00:00,1.39,0.0,6.2,0.305,8423.473333,2023-01-15,0,14
2023-01-15 01:00:00,1.58,0.0,11.1,0.295,8660.446667,2023-01-15,0,14
2023-01-15 02:00:00,0.77,0.0,10.5,0.305,8170.563333,2023-01-15,0,14
2023-01-15 03:00:00,-0.32,0.0,3.9,0.291,11488.21333,2023-01-15,0,14
2023-01-15 04:00:00,-1.73,0.0,10.2,0.295,12465.72667,2023-01-15,0,14
2023-01-15 05:00:00,-2.6,0.0,3.3,0.298,12478.46667,2023-01-15,0,14
2023-01-15 06:00:00,-5.11,0.0,8.1,0.291,9825.15,2023-01-15,0,14
2023-01-15 07:00:00,-0.09,304.3,5.6,0.643,8080.26,2023-01-15,0,14
2023-01-15 08:00:00,1.1,590.92,3.5,0.652,8660.426667,2023-01-15,0,14
2023-01-15 09:00:00,3.19,843.2,7.3,0.644,10702.18667,2023-01-15,0,14
2023-01-15 10:00:00,3.67,1046.47,5.6,1.19,12474.94667,2023-01-15,0,14
2023-01-15 11:00:00,7.76,1188.93,3.4,1.201,15655.85333,2023-01-15,0,14
2023-01-15 12:00:00,2.78,1262.29,6.2,1.192,19863.23333,2023-01-15,0,14
2023-01-15 13:00:00,6.02,1262.29,7.0,1.209,17879.46333,2023-01-15,0,14
2023-01-15 14:00:00,9.14,1188.93,5.9,1.192,14040.54667,2023-01-15,0,14
2023-01-15 15:00:00,4.01,209.29,4.4,0.657,14798.27333,2023-01-15,0,14
2023-01-15 16:00:00,7.25,843.2,3.2,0.655,11933.32333,2023-01-15,0,14
2023-01-15 17:00:00,7.42,590.92,2.2,0.65,8704.276667,2023-01-15,0,14
2023-01-15 18:00:00,8.17,60.86,4.1,1.19,6728.856667,2023-01-15,0,14
2023-01-15 19:00:00,5.16,0.0,7.1,1.2,10078.26,2023-01-15,0,14
2023-01-15 20:00:00,0.8,0.0,0.6,1.191,11699.78667,2023-01-15,0,14
2023-01-15 21:00:00,4.19,0.0,4.7,0.643,10025.77,2023-01-15,0,14
2023-01-15 22:00:00,0.6,0.0,9.1,0.658,8481.093333,2023-01-15,0,14
2023-01-15 23:00:00,0.37,0.0,9.9,0.308,8262.706667,2023-01-15,0,14
2023-01-16 00:00:00,-0.47,0.0,5.2,0.292,9267.236667,2023-01-16,0,15
2023-01-16 01:00:00,-1.82,0.0,2.1,0.298,9450.513333,2023-01-16,0,15
2023-01-16 02:00:00,0.36,0.0,3.8,0.3,8846.833333,2023-01-16,0,15
2023-01-16 03:00:00,-6.79,0.0,1.7,0.308,12303.91667,2023-01-16,0,15
2023-01-16 04:00:00,-3.76,0.0,9.5,0.307,13222.4,2023-01-16,0,15
2023-01-16 05:00:00,-1.34,0.0,7.3,0.295,11590.78333,2023-01-16,0,15
2023-01-16 06:00:00,-3.67,0.0,5.1,0.292,9710.19,2023-01-16,0,15
2023-01-16 07:00:00,-5.81,303.77,3.3,0.66,10378.42333,2023-01-16,0,15
2023-01-16 08:00:00,4.34,589.88,6.6,0.655,7520.126667,2023-01-16,0,15
2023-01-16 09:00:00,4.85,168.34,3.7,0.655,9448.673333,2023-01-16,0,15
2023-01-16 10:00:00,7.67,208.93,4.6,1.198,11395.19,2023-01-16,0,15
2023-01-16 11:00:00,5.59,1186.84,5.2,1.207,16069.76333,2023-01-16,0,15
2023-01-16 12:00:00,4.2,1260.07,3.2,1.199,19666.50333,2023-01-16,0,15
2023-01-16 13:00:00,9.62,1260.07,10.1,1.206,16781.05333,2023-01-16,0,15
2023-01-16 14:00:00,9.79,1186.84,4.3,1.201,14671.33333,2023-01-16,0,15
2023-01-16 15:00:00,7.66,1044.63,2.7,0.643,13710.67,2023-01-16,0,15
2023-01-16 16:00:00,7.61,673.37,6.4,0.64,12290.97667,2023-01-16,0,15
2023-01-16 17:00:00,3.2,589.88,2.9,0.659,10171.80333,2023-01-16,0,15
2023-01-16 18:00:00,3.55,303.77,6.6,1.199,7729.85,2023-01-16,0,15
2023-01-16 19:00:00,5.49,0.0,4.6,1.2,10054.23667,2023-01-16,0,15
2023-01-16 20:00:00,2.14,0.0,16.9,1.195,11132.18333,2023-01-16,0,15
2023-01-16 21:00:00,1.73,0.0,5.7,0.654,10013.73333,2023-01-16,0,15
2023-01-16 22:00:00,1.51,0.0,5.2,0.645,8450.403333,2023-01-16,0,15
2023-01-16 23:00:00,-1.87,0.0,12.5,0.307,9547.576667,2023-01-16,0,15
2023-01-17 00:00:00,-1.73,0.0,8.7,0.307,9028.15,2023-01-17,0,16
2023-01-17 01:00:00,-3.55,0.0,2.0,0.3,9723.853333,2023-01-17,0,16
2023-01-17 02:00:00,-0.38,0.0,2.0,0.303,8651.5,2023-01-17,0,16
2023-01-17 03:00:00,-2.69,0.0,2.9,0.303,12222.95,2023-01-17,0,16
2023-01-17 04:00:00,-1.29,0.0,10.2,0.297,12696.31,2023-01-17,0,16
2023-01-17 05:00:00,-3.15,0.0,3.9,0.297,11704.73,2023-01-17,0,16
2023-01-17 06:00:00,-0.55,0.0,5.9,0.309,9135.663333,2023-01-17,0,16
2023-01-17 07:00:00,0.97,303.21,3.0,0.655,7673.22,2023-01-17,0,16
2023-01-17 08:00:00,1.53,471.05,0.9,0.646,8539.613333,2023-01-17,0,16
2023-01-17 09:00:00,2.24,840.18,2.6,0.652,11328.16667,2023-01-17,0,16
2023-01-17 10:00:00,5.9,1042.73,8.4,1.196,12321.97667,2023-01-17,0,16
2023-01-17 11:00:00,5.31,1184.67,4.4,1.199,16157.92333,2023-01-17,0,16
2023-01-17 12:00:00,3.22,1257.77,7.5,1.192,18960.68333,2023-01-17,0,16
2023-01-17 13:00:00,8.61,251.55,0.7,1.207,17720.5,2023-01-17,0,16
2023-01-17 14:00:00,7.13,1184.67,8.2,1.206,14662.58333,2023-01-17,0,16
2023-01-17 15:00:00,9.16,1042.73,4.6,0.656,13128.90333,2023-01-17,0,16
2023-01-17 16:00:00,6.88,168.04,5.6,0.649,11472.90333,2023-01-17,0,16
2023-01-17 17:00:00,8.18,588.81,5.8,0.647,8787.243333,2023-01-17,0,16
2023-01-17 18:00:00,7.08,303.21,6.4,1.197,7557.226667,2023-01-17,0,16
2023-01-17 19:00:00,6.66,0.0,5.4,1.193,9281.91,2023-01-17,0,16
2023-01-17 20:00:00,2.35,0.0,5.7,1.209,11489.87667,2023-01-17,0,16
2023-01-17 21:00:00,3.26,0.0,9.1,0.648,10521.80667,2023-01-17,0,16
2023-01-17 22:00:00,-0.16,0.0,10.5,0.648,8024.813333,2023-01-17,0,16
2023-01-17 23:00:00,-3.48,0.0,6.2,0.293,9995.02,2023-01-17,0,16
2023-01-18 00:00:00,3.19,0.0,2.2,0.302,7951.046667,2023-01-18,0,17
2023-01-18 01:00:00,-2.69,0.0,4.9,0.3,8818.53,2023-01-18,0,17
2023-01-18 02:00:00,1.15,0.0,3.5,0.303,8682.18,2023-01-18,0,17
2023-01-18 03:00:00,-6.12,0.0,4.0,0.291,12822.57667,2023-01-18,0,17
2023-01-18 04:00:00,2.48,0.0,5.9,0.309,11542.68667,2023-01-18,0,17
2023-01-18 05:00:00,-5.18,0.0,2.0,0.298,12615.14333,2023-01-18,0,17
2023-01-18 06:00:00,-2.53,0.0,4.1,0.293,9033.353333,2023-01-18,0,17
2023-01-18 07:00:00,-2.1,302.64,7.4,0.65,9268.386667,2023-01-18,0,17
2023-01-18 08:00:00,2.37,587.7,5.3,0.645,7960.196667,2023-01-18,0,17
2023-01-18 09:00:00,-1.59,167.72,11.4,0.659,12235.96667,2023-01-18,0,17
2023-01-18 10:00:00,4.34,1040.76,7.4,1.196,13003.17,2023-01-18,0,17
2023-01-18 11:00:00,4.06,1182.44,2.9,1.201,16326.39333,2023-01-18,0,17
2023-01-18 12:00:00,5.26,1255.39,5.4,1.207,18694.01,2023-01-18,0,17
2023-01-18 13:00:00,7.56,1255.39,8.5,1.192,17522.06333,2023-01-18,0,17
2023-01-18 14:00:00,4.15,1182.44,8.2,1.196,15162.9,2023-01-18,0,17
2023-01-18 15:00:00,8.59,208.15,6.9,0.656,13252.33,2023-01-18,0,17
2023-01-18 16:00:00,6.5,838.59,5.9,0.64,10952.28667,2023-01-18,0,17
2023-01-18 17:00:00,4.94,587.7,7.3,0.649,9809.083333,2023-01-18,0,17
2023-01-18 18:00:00,3.97,302.64,3.8,1.19,7875.67,2023-01-18,0,17
2023-01-18 19:00:00,5.88,0.0,7.5,1.209,9907.73,2023-01-18,0,17
2023-01-18 20:00:00,4.05,0.0,8.5,1.197,11247.04667,2023-01-18,0,17
2023-01-18 21:00:00,1.24,0.0,7.1,0.659,10804.79333,2023-01-18,0,17
2023-01-18 22:00:00,-0.81,0.0,12.3,0.66,8669.806667,2023-01-18,0,17
2023-01-18 23:00:00,-3.52,0.0,8.3,0.294,9909.38,2023-01-18,0,17
2023-01-19 00:00:00,3.08,0.0,2.4,0.304,7671.3,2023-01-19,0,18
2023-01-19 01:00:00,-1.88,0.0,8.9,0.309,8428.243333,2023-01-19,0,18
2023-01-19 02:00:00,-1.43,0.0,3.8,0.291,9034.713333,2023-01-19,0,18
2023-01-19 03:00:00,0.79,0.0,1.5,0.298,10861.48,2023-01-19,0,18
2023-01-19 04:00:00,1.38,0.0,3.3,0.297,11670.31667,2023-01-19,0,18
2023-01-19 05:00:00,0.01,0.0,3.3,0.304,11512.90667,2023-01-19,0,18
2023-01-19 06:00:00,0.42,0.0,6.0,0.31,8974.763333,2023-01-19,0,18
2023-01-19 07:00:00,2.79,302.05,7.9,0.641,7943.836667,2023-01-19,0,18
2023-01-19 08:00:00,-0.88,586.55,8.5,0.653,8312.03,2023-01-19,0,18
2023-01-19 09:00:00,5.61,669.56,5.2,0.657,10251.91333,2023-01-19,0,18
2023-01-19 10:00:00,5.11,1038.72,3.6,1.201,12462.02,2023-01-19,0,18
2023-01-19 11:00:00,3.15,944.1,3.4,1.2,16917.94,2023-01-19,0,18
2023-01-19 12:00:00,4.87,250.59,7.4,1.202,18757.25,2023-01-19,0,18
2023-01-19 13:00:00,4.88,1252.94,4.0,1.194,17673.41667,2023-01-19,0,18
2023-01-19 14:00:00,6.74,1180.12,6.9,1.2,14672.19,2023-01-19,0,18
2023-01-19 15:00:00,7.68,1038.72,11.0,0.657,13199.27667,2023-01-19,0,18
2023-01-19 16:00:00,7.97,167.39,5.1,0.642,11666.53333,2023-01-19,0,18
2023-01-19 17:00:00,9.14,586.55,8.0,0.647,8587.886667,2023-01-19,0,18
2023-01-19 18:00:00,3.75,302.05,2.8,1.198,7884.876667,2023-01-19,0,18
2023-01-19 19:00:00,6.86,0.0,6.0,1.197,9249.13,2023-01-19,0,18
2023-01-19 20:00:00,4.03,0.0,7.4,1.204,10879.40333,2023-01-19,0,18
2023-01-19 21:00:00,2.18,0.0,4.0,0.658,10620.82333,2023-01-19,0,18
2023-01-19 22:00:00,4.49,0.0,2.5,0.656,7715.686667,2023-01-19,0,18
2023-01-19 23:00:00,-4.17,0.0,9.1,0.304,9470.29,2023-01-19,0,18
2023-01-20 00:00:00,2.42,0.0,7.9,0.302,8291.43,2023-01-20,0,19
2023-01-20 01:00:00,-2.51,0.0,5.0,0.293,9455.133333,2023-01-20,0,19
2023-01-20 02:00:00,1.16,0.0,2.0,0.303,8356.41,2023-01-20,0,19
2023-01-20 03:00:00,0.84,0.0,7.1,0.295,10151.31,2023-01-20,0,19
2023-01-20 04:00:00,-1.73,0.0,5.4,0.296,12299.51,2023-01-20,0,19
2023-01-20 05:00:00,-1.85,0.0,1.0,0.3,11551.88333,2023-01-20,0,19
2023-01-20 06:00:00,-2.3,0.0,3.1,0.305,9708.5,2023-01-20,0,19
2023-01-20 07:00:00,-1.37,301.44,5.5,0.657,9121.106667,2023-01-20,0,19
2023-01-20 08:00:00,-1.16,468.29,3.9,0.644,9358.953333,2023-01-20,0,19
2023-01-20 09:00:00,0.8,835.26,8.0,0.655,10804.95333,2023-01-20,0,19
2023-01-20 10:00:00,1.65,829.3,1.5,1.196,12721.66,2023-01-20,0,19
2023-01-20 11:00:00,6.63,942.19,2.5,1.209,16594.53667,2023-01-20,0,19
2023-01-20 12:00:00,5.5,1000.33,1.3,1.2,18932.41,2023-01-20,0,19
2023-01-20 13:00:00,10.51,250.08,3.1,1.2,17243.45,2023-01-20,0,19
2023-01-20 14:00:00,5.01,942.19,7.8,1.197,15773.0,2023-01-20,0,19
2023-01-20 15:00:00,2.04,1036.62,2.6,0.648,15191.43,2023-01-20,0,19
2023-01-20 16:00:00,8.15,668.21,4.6,0.655,11458.53333,2023-01-20,0,19
2023-01-20 17:00:00,8.3,468.29,9.4,0.651,8940.3,2023-01-20,0,19
2023-01-20 18:00:00,5.76,301.44,6.7,1.194,6776.753333,2023-01-20,0,19
2023-01-20 19:00:00,5.5,0.0,9.0,1.194,9516.193333,2023-01-20,0,19
2023-01-20 20:00:00,2.67,0.0,8.6,1.194,11076.02667,2023-01-20,0,19
2023-01-20 21:00:00,0.72,0.0,7.3,0.656,10257.66,2023-01-20,0,19
2023-01-20 22:00:00,0.86,0.0,10.4,0.649,7578.846667,2023-01-20,0,19
2023-01-20 23:00:00,3.72,0.0,7.0,0.297,7591.5,2023-01-20,0,19
2023-01-21 00:00:00,1.16,0.0,6.6,0.307,8562.546667,2023-01-21,3,20
2023-01-21 01:00:00,0.57,0.0,1.8,0.31,8673.01,2023-01-21,3,20
2023-01-21 02:00:00,-5.31,0.0,5.0,0.294,9674.226667,2023-01-21,3,20
2023-01-21 03:00:00,-3.25,0.0,9.8,0.308,11797.39,2023-01-21,3,20
2023-01-21 04:00:00,-3.82,0.0,4.7,0.297,12721.62,2023-01-21,3,20
2023-01-21 05:00:00,-1.46,0.0,4.6,0.31,11943.16667,2023-01-21,3,20
2023-01-21 06:00:00,-0.72,0.0,5.0,0.293,9263.733333,2023-01-21,3,20
2023-01-21 07:00:00,1.64,300.81,8.9,0.654,8227.643333,2023-01-21,3,20
2023-01-21 08:00:00,-0.47,584.14,6.4,0.653,8280.223333,2023-01-21,3,20
2023-01-21 09:00:00,-0.15,833.52,4.5,0.65,10827.34,2023-01-21,3,20
2023-01-21 10:00:00,4.4,827.57,6.3,1.203,12427.26333,2023-01-21,3,20
2023-01-21 11:00:00,8.26,940.23,3.6,1.201,15912.02667,2023-01-21,3,20
2023-01-21 12:00:00,7.35,1247.8,14.4,1.203,18046.0,2023-01-21,3,20
2023-01-21 13:00:00,4.51,1247.8,1.7,1.207,18134.49667,2023-01-21,3,20
2023-01-21 14:00:00,7.05,1175.28,4.3,1.207,14574.42667,2023-01-21,3,20
2023-01-21 15:00:00,7.71,1034.46,2.9,0.643,13779.58667,2023-01-21,3,20
2023-01-21 16:00:00,5.87,166.7,5.2,0.653,11867.86667,2023-01-21,3,20
2023-01-21 17:00:00,4.2,584.14,4.9,0.657,9901.406667,2023-01-21,3,20
2023-01-21 18:00:00,7.47,300.81,7.4,1.205,6557.363333,2023-01-21,3,20
2023-01-21 19:00:00,7.4,0.0,7.3,1.203,9139.563333,2023-01-21,3,20
2023-01-21 20:00:00,3.27,0.0,4.1,1.207,10943.78,2023-01-21,3,20
2023-01-21 21:00:00,2.87,0.0,9.3,0.641,10436.3,2023-01-21,3,20
2023-01-21 22:00:00,1.89,0.0,3.1,0.653,8101.793333,2023-01-21,3,20
2023-01-21 23:00:00,-3.27,0.0,6.1,0.309,9278.38,2023-01-21,3,20
2023-01-22 00:00:00,-1.33,0.0,5.0,0.307,8966.183333,2023-01-22,0,21
2023-01-22 01:00:00,-4.06,0.0,9.0,0.3,9528.153333,2023-01-22,0,21
2023-01-22 02:00:00,-2.44,0.0,9.3,0.306,9145.913333,2023-01-22,0,21
2023-01-22 03:00:00,-0.87,0.0,9.9,0.298,11694.55333,2023-01-22,0,21
2023-01-22 04:00:00,-2.69,0.0,7.1,0.3,12778.72,2023-01-22,0,21
2023-01-22 05:00:00,-3.71,0.0,7.4,0.302,12184.44667,2023-01-22,0,21
2023-01-22 06:00:00,-1.9,0.0,4.9,0.309,9197.613333,2023-01-22,0,21
2023-01-22 07:00:00,-2.7,300.16,3.9,0.659,9422.303333,2023-01-22,0,21
2023-01-22 08:00:00,0.09,582.88,5.2,0.656,8094.223333,2023-01-22,0,21
2023-01-22 09:00:00,1.63,665.38,6.5,0.645,10973.74667,2023-01-22,0,21
2023-01-22 10:00:00,2.34,206.45,4.5,1.192,12361.04333,2023-01-22,0,21
2023-01-22 11:00:00,3.07,938.2,4.2,1.201,17189.40667,2023-01-22,0,21
2023-01-22 12:00:00,4.82,249.02,8.3,1.209,18291.42667,2023-01-22,0,21
2023-01-22 13:00:00,5.27,996.09,5.4,1.192,18643.25667,2023-01-22,0,21
2023-01-22 14:00:00,10.51,1172.76,6.8,1.196,14330.46,2023-01-22,0,21
2023-01-22 15:00:00,9.2,1032.24,7.5,0.653,12666.92333,2023-01-22,0,21
2023-01-22 16:00:00,9.21,665.38,7.2,0.654,11434.79667,2023-01-22,0,21
2023-01-22 17:00:00,3.3,466.31,2.1,0.645,10989.53,2023-01-22,0,21
2023-01-22 18:00:00,4.85,300.16,5.3,1.208,7118.8,2023-01-22,0,21
2023-01-22 19:00:00,1.17,0.0,4.1,1.203,11062.83333,2023-01-22,0,21
2023-01-22 20:00:00,5.9,0.0,6.0,1.199,10478.19333,2023-01-22,0,21
2023-01-22 21:00:00,3.61,0.0,4.0,0.65,10269.69333,2023-01-22,0,21
2023-01-22 22:00:00,1.0,0.0,3.2,0.649,8501.47,2023-01-22,0,21
2023-01-22 23:00:00,-2.14,0.0,4.6,0.3,8740.47,2023-01-22,0,21
2023-01-23 00:00:00,-6.51,0.0,3.2,0.29,10250.57667,2023-01-23,0,22
2023-01-23 01:00:00,-2.48,0.0,0.8,0.296,9826.726667,2023-01-23,0,22
2023-01-23 02:00:00,-2.58,0.0,5.5,0.292,9575.14,2023-01-23,0,22
2023-01-23 03:00:00,-5.43,0.0,7.3,0.308,12546.85333,2023-01-23,0,22
2023-01-23 04:00:00,-1.11,0.0,0.3,0.297,11895.26333,2023-01-23,0,22
2023-01-23 05:00:00,-3.29,0.0,8.7,0.297,11741.83667,2023-01-23,0,22
2023-01-23 06:00:00,-3.27,0.0,5.3,0.301,9599.99,2023-01-23,0,22
2023-01-23 07:00:00,1.41,299.5,2.2,0.657,8203.5,2023-01-23,0,22
2023-01-23 08:00:00,-0.5,581.59,11.1,0.651,9480.456667,2023-01-23,0,22
2023-01-23 09:00:00,6.05,829.89,4.3,0.647,9657.993333,2023-01-23,0,22
2023-01-23 10:00:00,2.17,823.96,7.3,1.195,13813.64667,2023-01-23,0,22
2023-01-23 11:00:00,4.59,936.13,4.8,1.202,17067.61,2023-01-23,0,22
2023-01-23 12:00:00,5.02,993.89,5.4,1.202,19044.48333,2023-01-23,0,22
2023-01-23 13:00:00,7.35,1242.36,6.7,1.193,17757.13,2023-01-23,0,22
2023-01-23 14:00:00,8.14,936.13,2.4,1.198,14030.20667,2023-01-23,0,22
2023-01-23 15:00:00,5.15,823.96,6.1,0.644,14244.19,2023-01-23,0,22
2023-01-23 16:00:00,8.18,829.89,3.3,0.648,11632.27333,2023-01-23,0,22
2023-01-23 17:00:00,5.23,581.59,2.5,0.643,9200.253333,2023-01-23,0,22
2023-01-23 18:00:00,11.07,299.5,8.6,1.203,5300.453333,2023-01-23,0,22
2023-01-23 19:00:00,1.66,0.0,6.5,1.206,10354.97333,2023-01-23,0,22
2023-01-23 20:00:00,5.9,0.0,6.8,1.202,10294.17,2023-01-23,0,22
2023-01-23 21:00:00,5.88,0.0,10.6,0.648,8999.25,2023-01-23,0,22
2023-01-23 22:00:00,-2.57,0.0,4.7,0.657,9306.536667,2023-01-23,0,22
2023-01-23 23:00:00,3.14,0.0,6.7,0.3,7899.416667,2023-01-23,0,22
2023-01-24 00:00:00,-0.36,0.0,5.0,0.301,8294.49,2023-01-24,3,23
2023-01-24 01:00:00,-1.51,0.0,11.2,0.298,8699.426667,2023-01-24,3,23
2023-01-24 02:00:00,-2.23,0.0,1.6,0.304,9464.23,2023-01-24,3,23
2023-01-24 03:00:00,-0.02,0.0,7.9,0.307,10833.41,2023-01-24,3,23
2023-01-24 04:00:00,-1.09,0.0,2.7,0.308,13009.00667,2023-01-24,3,23
2023-01-24 05:00:00,1.78,0.0,7.3,0.293,10973.24333,2023-01-24,3,23
2023-01-24 06:00:00,0.45,0.0,5.7,0.292,7682.703333,2023-01-24,3,23
2023-01-24 07:00:00,1.58,59.76,2.9,0.659,7610.97,2023-01-24,3,23
2023-01-24 08:00:00,3.35,580.27,5.0,0.652,7454.976667,2023-01-24,3,23
2023-01-24 09:00:00,5.58,662.4,1.3,0.659,9256.44,2023-01-24,3,23
2023-01-24 10:00:00,1.04,1027.6,4.1,1.193,13524.10667,2023-01-24,3,23
2023-01-24 11:00:00,5.97,1167.49,7.2,1.191,16476.53,2023-01-24,3,23
2023-01-24 12:00:00,7.17,1239.53,4.3,1.207,18131.63,2023-01-24,3,23
2023-01-24 13:00:00,4.13,991.62,5.8,1.203,18092.11,2023-01-24,3,23
2023-01-24 14:00:00,8.72,1167.49,8.2,1.202,14251.82667,2023-01-24,3,23
2023-01-24 15:00:00,6.57,1027.6,3.3,0.643,13247.78,2023-01-24,3,23
2023-01-24 16:00:00,5.04,828.0,5.7,0.644,12584.57,2023-01-24,3,23
2023-01-24 17:00:00,2.98,580.27,6.5,0.655,10860.99333,2023-01-24,3,23
2023-01-24 18:00:00,4.79,239.05,7.7,1.192,7298.956667,2023-01-24,3,23
2023-01-24 19:00:00,5.7,0.0,11.1,1.193,9176.203333,2023-01-24,3,23
2023-01-24 20:00:00,-0.52,0.0,6.0,1.195,12398.43,2023-01-24,3,23
2023-01-24 21:00:00,2.12,0.0,12.1,0.648,10123.91667,2023-01-24,3,23
2023-01-24 22:00:00,-0.67,0.0,6.3,0.64,9292.863333,2023-01-24,3,23
2023-01-24 23:00:00,-0.8,0.0,6.2,0.294,8605.496667,2023-01-24,3,23
2023-01-25 00:00:00,-4.07,0.0,5.3,0.293,9807.286667,2023-01-25,3,24
2023-01-25 01:00:00,2.02,0.0,6.0,0.3,8273.446667,2023-01-25,3,24
2023-01-25 02:00:00,-1.89,0.0,2.8,0.303,9218.656667,2023-01-25,3,24
2023-01-25 03:00:00,-6.16,0.0,4.6,0.299,12220.85333,2023-01-25,3,24
2023-01-25 04:00:00,-3.71,0.0,5.7,0.308,12876.38,2023-01-25,3,24
2023-01-25 05:00:00,-2.91,0.0,3.8,0.31,12053.42667,2023-01-25,3,24
2023-01-25 06:00:00,-0.23,0.0,7.6,0.291,8388.683333,2023-01-25,3,24
2023-01-25 07:00:00,-0.14,298.12,3.5,0.643,8276.553333,2023-01-25,3,24
2023-01-25 08:00:00,0.6,463.13,6.8,0.643,8493.623333,2023-01-25,3,24
2023-01-25 09:00:00,3.04,165.21,3.7,0.64,10344.07,2023-01-25,3,24
2023-01-25 10:00:00,5.15,205.04,0.9,1.195,12025.09667,2023-01-25,3,24
2023-01-25 11:00:00,3.64,1164.75,3.9,1.197,16985.93667,2023-01-25,3,24
2023-01-25 12:00:00,7.71,247.32,2.5,1.204,17710.02,2023-01-25,3,24
2023-01-25 13:00:00,6.69,1236.62,5.9,1.203,17494.91,2023-01-25,3,24
2023-01-25 14:00:00,9.21,1164.75,1.4,1.193,14028.16,2023-01-25,3,24
2023-01-25 15:00:00,7.32,1025.19,7.7,0.648,13576.65,2023-01-25,3,24
2023-01-25 16:00:00,4.29,165.21,7.1,0.64,12376.04333,2023-01-25,3,24
2023-01-25 17:00:00,5.1,578.91,12.1,0.649,9409.28,2023-01-25,3,24
2023-01-25 18:00:00,10.87,298.12,5.6,1.197,5703.743333,2023-01-25,3,24
2023-01-25 19:00:00,3.73,0.0,7.3,1.199,9448.586667,2023-01-25,3,24
2023-01-25 20:00:00,1.62,0.0,8.5,1.205,12205.45,2023-01-25,3,24
2023-01-25 21:00:00,0.33,0.0,8.1,0.643,11306.52667,2023-01-25,3,24
2023-01-25 22:00:00,1.69,0.0,4.4,0.66,8092.41,2023-01-25,3,24
2023-01-25 23:00:00,2.24,0.0,6.9,0.3,8042.436667,2023-01-25,3,24
2023-01-26 00:00:00,-1.96,0.0,4.2,0.309,9332.583333,2023-01-26,3,25
2023-01-26 01:00:00,0.01,0.0,6.5,0.294,8689.706667,2023-01-26,3,25
